source_dir,filename,n_x,n_y,n_z,n_m,particles,emitt_x,emitt_y,beta_x,beta_y,sigma_z,offset_y,seed,integration_method,n_t,cut_x,cut_y,cut_z,lumi_ee,lumi_fine,phot_e1,phot_e2,n_phot1,n_phot2,de1,de2,n_pairs,e_pairs,out_1,out_2
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_100805.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,100805,,,,,,3.78911e+33,3.7825e+33,3.08966,3.07258,1.35864,1.34594,4.19773,4.13549,23098.0,29061.8,5,5
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_105469.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,105469,,,,,,3.76104e+33,3.75535e+33,3.07317,3.10308,1.34926,1.3554,4.14652,4.20592,22618.0,27702.6,4,9
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_130471.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,130471,,,,,,3.79622e+33,3.79051e+33,3.079,3.07924,1.35152,1.34524,4.16134,4.14232,22772.0,26986.8,7,4
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_135135.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,135135,,,,,,3.78455e+33,3.77854e+33,3.10877,3.10343,1.35449,1.34982,4.2108,4.18908,22456.0,26642.9,9,10
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_143455.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,143455,,,,,,3.78241e+33,3.7768e+33,3.07399,3.09272,1.34805,1.36222,4.14388,4.21298,22812.0,27328.5,6,7
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_145992.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,145992,,,,,,3.78151e+33,3.77569e+33,3.09416,3.08597,1.35377,1.36109,4.18879,4.20029,22558.0,28986.8,10,6
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_153768.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,153768,,,,,,3.76797e+33,3.76266e+33,3.07532,3.11419,1.35749,1.35165,4.17472,4.2093,22580.0,27472.4,12,7
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_159302.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,159302,,,,,,3.79019e+33,3.78436e+33,3.07926,3.07445,1.33862,1.34326,4.12196,4.12978,23116.0,28198.4,5,7
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_167029.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,167029,,,,,,3.77672e+33,3.77209e+33,3.08167,3.09935,1.36087,1.354,4.19375,4.19652,22778.0,27423.8,5,6
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_167815.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,167815,,,,,,3.80585e+33,3.79911e+33,3.09578,3.07569,1.35254,1.35893,4.18715,4.17963,22786.0,26406.2,5,6
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_286038.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,286038,,,,,,3.80053e+33,3.79587e+33,3.11851,3.07445,1.34848,1.34256,4.20525,4.12762,22914.0,28444.6,7,10
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_360177.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,360177,,,,,,3.77438e+33,3.76806e+33,3.09448,3.06596,1.35208,1.34428,4.18399,4.12151,22988.0,26755.3,4,7
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_479728.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,479728,,,,,,3.79987e+33,3.79397e+33,3.05705,3.06184,1.34732,1.35057,4.11882,4.13521,23210.0,28048.8,4,2
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_527875.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,527875,,,,,,3.78128e+33,3.77489e+33,3.09004,3.09756,1.34364,1.3449,4.1519,4.16589,22652.0,27497.7,8,2
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_2.4765_seed_733579.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,2.4765,733579,,,,,,3.79819e+33,3.7917e+33,3.09467,3.10881,1.35497,1.34953,4.1932,4.19543,22800.0,26854.0,9,10
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_100805.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,100805,,,,,,2.97996e+33,2.97559e+33,3.19623,3.17995,1.42832,1.43299,4.56523,4.55685,18144.0,23310.8,25,31
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_105469.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,105469,,,,,,2.96328e+33,2.95841e+33,3.2216,3.22361,1.42693,1.43414,4.59701,4.6231,18222.0,22936.6,21,28
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_130471.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,130471,,,,,,2.99244e+33,2.98738e+33,3.20998,3.19465,1.42836,1.41853,4.58501,4.53171,18044.0,24017.5,26,29
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_135135.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,135135,,,,,,2.98833e+33,2.98339e+33,3.20689,3.19606,1.43033,1.43005,4.5869,4.57052,18450.0,24611.5,33,31
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_143455.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,143455,,,,,,2.97606e+33,2.97103e+33,3.21972,3.16982,1.42865,1.43142,4.59986,4.53733,18584.0,23257.6,29,32
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_145992.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,145992,,,,,,2.97171e+33,2.96653e+33,3.19621,3.22109,1.437,1.4361,4.59296,4.62579,18588.0,23052.8,37,20
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_153768.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,153768,,,,,,2.9652e+33,2.96086e+33,3.18568,3.20487,1.42551,1.42708,4.54121,4.57362,17500.0,22315.0,28,26
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_159302.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,159302,,,,,,2.99544e+33,2.99058e+33,3.23238,3.1772,1.42149,1.42307,4.5948,4.5214,18332.0,22921.4,31,36
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_167029.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,167029,,,,,,2.98183e+33,2.97708e+33,3.18812,3.19471,1.42512,1.43024,4.54345,4.56921,17838.0,22242.8,23,18
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_167815.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,167815,,,,,,2.99229e+33,2.98727e+33,3.18376,3.18332,1.43363,1.43349,4.56433,4.56324,18546.0,23616.2,28,38
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_286038.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,286038,,,,,,2.99516e+33,2.9901e+33,3.21692,3.20864,1.42268,1.4204,4.57665,4.55753,18586.0,24078.1,25,40
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_360177.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,360177,,,,,,2.97157e+33,2.96743e+33,3.16329,3.17639,1.43081,1.42386,4.52605,4.52274,18252.0,23220.5,25,42
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_479728.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,479728,,,,,,2.99549e+33,2.99012e+33,3.20085,3.18509,1.417,1.42625,4.53562,4.54273,18618.0,24119.0,32,14
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_527875.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,527875,,,,,,2.98027e+33,2.97531e+33,3.18814,3.21425,1.42145,1.42385,4.53179,4.57663,17804.0,21971.6,33,20
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_4.953_seed_733579.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,4.953,733579,,,,,,2.98652e+33,2.98129e+33,3.16015,3.20176,1.42992,1.43059,4.51877,4.58041,18440.0,23637.3,37,28
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_100805.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,100805,,,,,,2.46743e+33,2.46416e+33,3.29012,3.23819,1.47367,1.46436,4.84856,4.74187,15874.0,20964.3,46,53
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_105469.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,105469,,,,,,2.46018e+33,2.45589e+33,3.27355,3.25142,1.47166,1.47165,4.81753,4.78494,15820.0,22440.2,44,43
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_130471.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,130471,,,,,,2.47976e+33,2.47617e+33,3.23739,3.26586,1.47282,1.46138,4.7681,4.77267,16094.0,21667.5,47,53
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_135135.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,135135,,,,,,2.48163e+33,2.47777e+33,3.26627,3.26647,1.46991,1.46999,4.80112,4.80167,16082.0,21646.7,48,57
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_143455.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,143455,,,,,,2.46769e+33,2.46438e+33,3.23951,3.27487,1.47427,1.47983,4.77591,4.84626,15610.0,20574.9,51,48
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_145992.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,145992,,,,,,2.46394e+33,2.45933e+33,3.29544,3.27155,1.46959,1.47313,4.84295,4.81943,16106.0,21688.2,58,39
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_153768.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,153768,,,,,,2.46012e+33,2.45587e+33,3.23856,3.26202,1.47203,1.46561,4.76727,4.78086,15652.0,20898.3,43,49
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_159302.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,159302,,,,,,2.48362e+33,2.47951e+33,3.24912,3.26277,1.46972,1.46676,4.7753,4.78572,16152.0,21383.4,47,59
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_167029.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,167029,,,,,,2.47589e+33,2.47224e+33,3.25134,3.23843,1.46812,1.47523,4.77336,4.77742,15674.0,22067.6,46,38
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_167815.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,167815,,,,,,2.47757e+33,2.47247e+33,3.24518,3.23436,1.47079,1.4762,4.77298,4.77456,16228.0,21880.8,48,60
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_286038.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,286038,,,,,,2.48215e+33,2.47801e+33,3.27845,3.25218,1.47612,1.45924,4.83938,4.7457,16008.0,22076.8,38,56
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_360177.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,360177,,,,,,2.4648e+33,2.46085e+33,3.25815,3.2281,1.4676,1.4641,4.78166,4.72625,15936.0,21681.2,57,73
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_479728.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,479728,,,,,,2.47964e+33,2.47472e+33,3.21936,3.26947,1.4669,1.47512,4.72249,4.82286,15668.0,21511.2,59,44
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_527875.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,527875,,,,,,2.4767e+33,2.47229e+33,3.25247,3.29264,1.46506,1.47332,4.76508,4.8511,15844.0,21142.8,56,40
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_7.4295_seed_733579.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,7.4295,733579,,,,,,2.47576e+33,2.47117e+33,3.25614,3.28168,1.47176,1.47096,4.79226,4.82722,16144.0,21120.5,59,47
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_100805.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,100805,,,,,,2.13245e+33,2.1291e+33,3.30176,3.27789,1.49503,1.5001,4.93624,4.91716,14434.0,21615.4,80,83
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_105469.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,105469,,,,,,2.12957e+33,2.12561e+33,3.32107,3.30818,1.48724,1.50756,4.93924,4.98729,14506.0,20957.8,83,76
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_130471.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,130471,,,,,,2.13789e+33,2.13478e+33,3.31888,3.28028,1.49398,1.48494,4.95834,4.87102,14550.0,20192.4,70,90
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_135135.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,135135,,,,,,2.14307e+33,2.13814e+33,3.28143,3.32255,1.50064,1.49753,4.92424,4.97562,14516.0,20747.0,89,91
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_143455.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,143455,,,,,,2.13736e+33,2.1333e+33,3.32738,3.31567,1.4961,1.49208,4.97809,4.94724,14476.0,19918.0,83,84
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_145992.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,145992,,,,,,2.12764e+33,2.12376e+33,3.31001,3.29363,1.4907,1.49271,4.93423,4.91644,14588.0,20211.9,85,81
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_153768.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,153768,,,,,,2.12818e+33,2.12442e+33,3.29978,3.29951,1.49688,1.49555,4.93939,4.93459,14448.0,20569.2,72,87
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_159302.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,159302,,,,,,2.13985e+33,2.13636e+33,3.30817,3.255,1.4916,1.48527,4.93447,4.83457,14582.0,20494.4,75,87
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_167029.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,167029,,,,,,2.14271e+33,2.13845e+33,3.28499,3.31709,1.4892,1.49518,4.892,4.95963,14408.0,20810.7,85,75
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_167815.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,167815,,,,,,2.13503e+33,2.13043e+33,3.31405,3.32435,1.50073,1.49929,4.9735,4.98416,14242.0,20579.9,91,93
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_286038.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,286038,,,,,,2.14033e+33,2.13611e+33,3.31224,3.31291,1.48956,1.48797,4.9338,4.9295,14416.0,21419.1,69,117
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_360177.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,360177,,,,,,2.12599e+33,2.12284e+33,3.28218,3.29513,1.48757,1.49445,4.88246,4.9244,14246.0,19950.1,81,101
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_479728.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,479728,,,,,,2.13404e+33,2.13051e+33,3.31393,3.30429,1.4786,1.49825,4.89996,4.95065,14428.0,20579.4,93,72
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_527875.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,527875,,,,,,2.14144e+33,2.13776e+33,3.305,3.30301,1.48243,1.49026,4.89944,4.92233,14262.0,19710.3,98,62
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.050_betax_12.0_betay_0.12_sigmaz_100_offsety_9.906_seed_733579.ref,512,512,25,,0.624,1,0.050,12.0,0.12,100,9.906,733579,,,,,,2.13741e+33,2.1339e+33,3.26868,3.30528,1.50025,1.49896,4.90382,4.95449,14512.0,19943.5,85,86
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_100805.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,100805,,,,,,3.7861e+33,3.78065e+33,2.95113,2.91673,1.26213,1.25872,3.72473,3.67134,23650.0,28254.5,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_105469.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,105469,,,,,,3.76368e+33,3.7575e+33,2.95242,2.94059,1.25518,1.26164,3.70581,3.70996,23808.0,28411.0,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_130471.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,130471,,,,,,3.78338e+33,3.77761e+33,2.91176,2.90446,1.25677,1.25022,3.65942,3.63121,23250.0,27400.3,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_135135.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,135135,,,,,,3.78869e+33,3.77999e+33,2.93628,2.89896,1.26032,1.26041,3.70066,3.65388,23810.0,28146.7,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_143455.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,143455,,,,,,3.78735e+33,3.78174e+33,2.93656,2.90783,1.25773,1.263,3.6934,3.67258,23664.0,28551.2,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_145992.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,145992,,,,,,3.79391e+33,3.7881e+33,2.93414,2.9115,1.25721,1.26828,3.68883,3.6926,23662.0,28677.6,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_153768.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,153768,,,,,,3.7869e+33,3.77938e+33,2.93041,2.92067,1.26814,1.25718,3.71617,3.6718,23532.0,28137.3,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_159302.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,159302,,,,,,3.7706e+33,3.76515e+33,2.93127,2.92442,1.253,1.2521,3.67289,3.66165,23570.0,27656.8,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_167029.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,167029,,,,,,3.78264e+33,3.7765e+33,2.93028,2.90234,1.25644,1.26623,3.68172,3.67504,23660.0,27844.6,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_167815.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,167815,,,,,,3.81232e+33,3.8055e+33,2.91072,2.93009,1.26288,1.26508,3.67588,3.70679,24034.0,28996.4,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_286038.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,286038,,,,,,3.79311e+33,3.78672e+33,2.91816,2.89218,1.26057,1.25636,3.67853,3.6336,23512.0,27994.2,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_360177.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,360177,,,,,,3.77522e+33,3.76641e+33,2.90563,2.90681,1.25317,1.25724,3.64125,3.65455,23410.0,27780.9,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_479728.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,479728,,,,,,3.78757e+33,3.78193e+33,2.9124,2.92063,1.2465,1.2545,3.6303,3.66392,23744.0,27932.6,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_527875.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,527875,,,,,,3.7813e+33,3.77424e+33,2.92365,2.92841,1.24657,1.25783,3.64454,3.68345,23442.0,28155.6,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0.5860_seed_733579.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0.5860,733579,,,,,,3.79471e+33,3.78814e+33,2.92061,2.9225,1.26524,1.26262,3.69528,3.69001,23606.0,27922.2,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0,100805,,,,,,3.83943e+33,3.83293e+33,2.9236,2.91354,1.2568,1.25513,3.67439,3.65686,23884.0,27787.0,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0,105469,,,,,,3.81552e+33,3.81007e+33,2.88491,2.93012,1.25209,1.25852,3.61215,3.68763,24128.0,27383.9,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0,130471,,,,,,3.81881e+33,3.81295e+33,2.90499,2.90623,1.25013,1.24177,3.63162,3.60887,23956.0,27219.7,0,0
output,512_512_25_test_C3_250_particles_0.624_emittx_1_emitty_0.070_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,512,512,25,,0.624,1,0.070,12.0,0.12,100,0,135135,,,,,,3.8398e+33,3.83061e+33,2.9243,2.90766,1.2524,1.2599,3.66239,3.66335,24252.0,29245.1,0,0
